Energy		corrections		shape factor		beta		neutrino
3.8190e+01	8.4789e+00	5.6834e-06	2.0143e-05	2.0143e-05
3.8736e+01	8.4229e+00	5.6827e-06	2.0132e-05	2.0132e-05
3.9282e+01	8.3682e+00	5.6819e-06	2.0121e-05	2.0121e-05
3.9828e+01	8.3147e+00	5.6812e-06	2.0110e-05	2.0110e-05
4.0374e+01	8.2624e+00	5.6805e-06	2.0099e-05	2.0099e-05
4.0920e+01	8.2112e+00	5.6799e-06	2.0089e-05	2.0089e-05
4.1466e+01	8.1611e+00	5.6792e-06	2.0078e-05	2.0078e-05
4.2012e+01	8.1121e+00	5.6786e-06	2.0068e-05	2.0068e-05
4.2559e+01	8.0641e+00	5.6780e-06	2.0058e-05	2.0058e-05
4.3105e+01	8.0172e+00	5.6774e-06	2.0048e-05	2.0048e-05
4.3651e+01	7.9712e+00	5.6769e-06	2.0038e-05	2.0038e-05
4.4197e+01	7.9261e+00	5.6763e-06	2.0028e-05	2.0028e-05
4.4743e+01	7.8820e+00	5.6758e-06	2.0019e-05	2.0019e-05
4.5289e+01	7.8387e+00	5.6753e-06	2.0010e-05	2.0010e-05
4.5835e+01	7.7962e+00	5.6749e-06	2.0000e-05	2.0000e-05
4.6381e+01	7.7546e+00	5.6744e-06	1.9991e-05	1.9991e-05
4.6927e+01	7.7138e+00	5.6740e-06	1.9982e-05	1.9982e-05
4.7473e+01	7.6738e+00	5.6736e-06	1.9973e-05	1.9973e-05
4.8019e+01	7.6345e+00	5.6732e-06	1.9965e-05	1.9965e-05
4.8565e+01	7.5960e+00	5.6729e-06	1.9956e-05	1.9956e-05
4.9111e+01	7.5581e+00	5.6726e-06	1.9947e-05	1.9947e-05
4.9657e+01	7.5210e+00	5.6722e-06	1.9939e-05	1.9939e-05
5.0204e+01	7.4845e+00	5.6720e-06	1.9931e-05	1.9931e-05
5.0750e+01	7.4487e+00	5.6717e-06	1.9922e-05	1.9922e-05
5.1296e+01	7.4135e+00	5.6714e-06	1.9914e-05	1.9914e-05
5.1842e+01	7.3789e+00	5.6712e-06	1.9906e-05	1.9906e-05
5.2388e+01	7.3449e+00	5.6710e-06	1.9898e-05	1.9898e-05
5.2934e+01	7.3115e+00	5.6708e-06	1.9890e-05	1.9890e-05
5.3480e+01	7.2787e+00	5.6707e-06	1.9883e-05	1.9883e-05
5.4026e+01	7.2464e+00	5.6705e-06	1.9875e-05	1.9875e-05
5.4572e+01	7.2147e+00	5.6704e-06	1.9867e-05	1.9867e-05
5.5118e+01	7.1835e+00	5.6703e-06	1.9860e-05	1.9860e-05
5.5664e+01	7.1528e+00	5.6703e-06	1.9852e-05	1.9852e-05
5.6210e+01	7.1225e+00	5.6702e-06	1.9845e-05	1.9845e-05
5.6756e+01	7.0928e+00	5.6702e-06	1.9838e-05	1.9838e-05
5.7302e+01	7.0636e+00	5.6702e-06	1.9830e-05	1.9830e-05
5.7849e+01	7.0348e+00	5.6702e-06	1.9823e-05	1.9823e-05
5.8395e+01	7.0064e+00	5.6703e-06	1.9816e-05	1.9816e-05
5.8941e+01	6.9785e+00	5.6703e-06	1.9809e-05	1.9809e-05
5.9487e+01	6.9510e+00	5.6704e-06	1.9802e-05	1.9802e-05
6.0033e+01	6.9240e+00	5.6705e-06	1.9795e-05	1.9795e-05
6.0579e+01	6.8973e+00	5.6706e-06	1.9788e-05	1.9788e-05
6.1125e+01	6.8711e+00	5.6708e-06	1.9782e-05	1.9782e-05
6.1671e+01	6.8452e+00	5.6710e-06	1.9775e-05	1.9775e-05
6.2217e+01	6.8197e+00	5.6711e-06	1.9768e-05	1.9768e-05
6.2763e+01	6.7946e+00	5.6714e-06	1.9761e-05	1.9761e-05
6.3309e+01	6.7699e+00	5.6716e-06	1.9755e-05	1.9755e-05
6.3855e+01	6.7455e+00	5.6719e-06	1.9748e-05	1.9748e-05
6.4401e+01	6.7214e+00	5.6721e-06	1.9742e-05	1.9742e-05
6.4947e+01	6.6977e+00	5.6724e-06	1.9735e-05	1.9735e-05
6.5494e+01	6.6744e+00	5.6728e-06	1.9729e-05	1.9729e-05
6.6040e+01	6.6513e+00	5.6731e-06	1.9723e-05	1.9723e-05
6.6586e+01	6.6286e+00	5.6735e-06	1.9716e-05	1.9716e-05
6.7132e+01	6.6062e+00	5.6739e-06	1.9710e-05	1.9710e-05
6.7678e+01	6.5840e+00	5.6743e-06	1.9704e-05	1.9704e-05
6.8224e+01	6.5622e+00	5.6747e-06	1.9698e-05	1.9698e-05
6.8770e+01	6.5407e+00	5.6752e-06	1.9691e-05	1.9691e-05
6.9316e+01	6.5195e+00	5.6757e-06	1.9685e-05	1.9685e-05
6.9862e+01	6.4985e+00	5.6762e-06	1.9679e-05	1.9679e-05
7.0408e+01	6.4778e+00	5.6767e-06	1.9673e-05	1.9673e-05
7.0954e+01	6.4574e+00	5.6772e-06	1.9667e-05	1.9667e-05
7.1500e+01	6.4372e+00	5.6778e-06	1.9661e-05	1.9661e-05
7.2046e+01	6.4173e+00	5.6784e-06	1.9655e-05	1.9655e-05
7.2592e+01	6.3977e+00	5.6790e-06	1.9649e-05	1.9649e-05
7.3139e+01	6.3783e+00	5.6796e-06	1.9643e-05	1.9643e-05
7.3685e+01	6.3591e+00	5.6803e-06	1.9637e-05	1.9637e-05
7.4231e+01	6.3402e+00	5.6809e-06	1.9631e-05	1.9631e-05
7.4777e+01	6.3215e+00	5.6816e-06	1.9625e-05	1.9625e-05
7.5323e+01	6.3031e+00	5.6824e-06	1.9620e-05	1.9620e-05
7.5869e+01	6.2848e+00	5.6831e-06	1.9614e-05	1.9614e-05
7.6415e+01	6.2668e+00	5.6839e-06	1.9608e-05	1.9608e-05
7.6961e+01	6.2490e+00	5.6846e-06	1.9602e-05	1.9602e-05
7.7507e+01	6.2314e+00	5.6854e-06	1.9596e-05	1.9596e-05
7.8053e+01	6.2141e+00	5.6863e-06	1.9591e-05	1.9591e-05
7.8599e+01	6.1969e+00	5.6871e-06	1.9585e-05	1.9585e-05
7.9145e+01	6.1799e+00	5.6880e-06	1.9579e-05	1.9579e-05
7.9691e+01	6.1632e+00	5.6889e-06	1.9574e-05	1.9574e-05
8.0237e+01	6.1466e+00	5.6898e-06	1.9568e-05	1.9568e-05
8.0784e+01	6.1302e+00	5.6907e-06	1.9562e-05	1.9562e-05
8.1330e+01	6.1140e+00	5.6917e-06	1.9557e-05	1.9557e-05
8.1876e+01	6.0980e+00	5.6927e-06	1.9551e-05	1.9551e-05
8.2422e+01	6.0821e+00	5.6937e-06	1.9545e-05	1.9545e-05
8.2968e+01	6.0665e+00	5.6947e-06	1.9540e-05	1.9540e-05
8.3514e+01	6.0510e+00	5.6957e-06	1.9534e-05	1.9534e-05
8.4060e+01	6.0357e+00	5.6968e-06	1.9528e-05	1.9528e-05
8.4606e+01	6.0205e+00	5.6979e-06	1.9523e-05	1.9523e-05
